quizzes,solutions
070900052205000400084000100000240000010007090000009000000400020000031000530870010,173964852295718463684523179958246731416357298327189546861495327742631985539872614
406200000058003000900070000320604508005000007000030200003002000540080000060500020,476259183258163749931478652327694518695821437184735296713942865542386971869517324
002470350000036008000081004047600200500800070003000000060000000020005030400060007,682479351174536928935281764847613295596824173213957486361798542728145639459362817
002007001387200000000000000001042800600000004000050000700001006000708040510420080,462987351387215469195364278951642837623879514874153692748531926236798145519426783
900000000000000852000000000500040000000000083020038170081002300000083000200704900,965821734317469852842375619538147296179256483426938175681592347794683521253714968
340001000002700400070003801001000060000000008000910007000080013400000096900060700,348521679162798435579643821731854962294376158856912347627489513485137296913265784
000000000009200005700004801095000007100050006862107000008090000000600010000025709,586319472419278635723564891395486127174952386862137954248791563957643218631825749
100305900023004000000007801000002070758100000000050003290000080000000027080000000,176385942823914756945267831319642578758139264462758193291476385534891627687523419
002000000090070000050600800070450003080009520000230000800006050940000030300080460,632814975498572316751693842279451683183769524564238197817346259946125738325987461
000603000000095000003074090500000001900500063180009000000000400317000800009086000,795623148641895327823174695532467981974518263186239574268751439317942856459386712
002000006010607500007050090000100800600803007000000002000000080309260100051030000,592481736413697528867352491974126853625843917138579642246715389389264175751938264
020000000300000001650140000000010630000300804000520010100400065090000400040903000,921738546384695271657142398475819632219376854863524719132487965796251483548963127
000204000000000085480030600304000000000000090026000008208300001061900004000060502,675284319132679485489531627394812756817456293526793148258347961761925834943168572
080030100106007980002000400090074800704010090320006040000009000007001000003080000,489632157136547982572198463691274835754813296328956741865729314947361528213485679
090070003700502800000000209007020000080003000005189300500000000006230000832060000,291478563763592814458316279317624985984753126625189347579841632146235798832967451
706285000085006000300000000860000704000000300014002080000000000500407602430000000,746285913185396247329174865863951724257648391914732586671823459598417632432569178
097600500206000070080000000610090700000805100008004090724900010009000000100702000,497618532236549871581327946615293784942875163378164295724956318859431627163782459
700000000040012000900000000060000409207005300300060072000009020530700190100430000,781694235643512987952387641865273419217945368394861572476159823538726194129438756
096000000850003009304000080168000020030508000900000001000000960043900200080006035,296184357857623419314795682168479523432518796975362841521837964643951278789246135
000008090700020008009000300001004000000000001050800020107480009048090200300001500,432158796765329148819746352271934865983562471654817923127485639548693217396271584
206170000003020000040080106000000003800064700000000010000000004690007200430000068,286175349913426857745983126569712483821364795374859612152638974698547231437291568
000630007601002030002000450000008040046370208050100000000004000005060000000280000,584639127671452839392817456713928645946375218258146793827594361435761982169283574
600005708500900600104000000000006800000300007000517000008000301050001000001038405,639125748582974613174863529317496852495382167826517934248659371953741286761238495
034000000008000960609830001000007800903400010000000000000000000420060007700010608,134679285278541963659832471542197836963485712817326594386754129421968357795213648
100200087005380000030190000000034005400000070000800210000000100200000030004010002,169245387745386921832197456621734895498521673357869214973652148216478539584913762
300060000000003000410700003090620010004000000020000905000500600030004000002090571,359261748267843159418759263593628417784915326126437985971582634635174892842396571
800260004007000061000000890000000008050000270200700159600900000098040000000076005,819265734427893561563417892971652348354189276286734159635928417798541623142376985
000400060003090000000600009960010008100803020700000400001000000809000204040007003,295481367683795142417632589962514738154873926738269451321948675879356214546127893
000000893004008020000000007000005000500290080902004710007100400209400001050009000,625741893174938526893526147748315962516297384932864715367182459289453671451679238
800000000000046300010000009042030080000000600000008740020400000094023071008060030,869315427275946318413872569942637185781254693536198742327481956694523871158769234
090006400000000305000205860900050003023001504400302000000000002010600000580400600,895136427642789315137245869961854273723961584458372196376518942214693758589427631
108039402000042107000000003090060001003801260004000000009000000300010008040000000,168739452935642187427158693892364571753891264614527839289476315376215948541983726
000508006706400390040060050000070100009014000601980000000000903103000000000000460,312598746756421398948763251234675189589314627671982534427856913163249875895137462
700000201030000460000004000600030000087006002000005700004000035500200010003007600,745369281132578469896124573659732148487916352321485796274691835568243917913857624
000001906000000537300040000700006001003000050001430008000680700006000005000709000,857321946214968537369547182745896321683172459921435678592684713476213895138759264
000000060050201000000840000209005010508000002040020006000096000006508034000410050,894753261753261849612849375279685413568134792341927586485396127126578934937412658
400700000708064500050083001006000000003009100000000890005008430000007000010006000,421795683738164529659283741196842375843579162572631894265918437984357216317426958
002003070005000609070210080800000905007000030600100000060070000000805700000000098,982563174135784629476219583814327965527496831693158247368971452249835716751642398
000070802000000710000540300007000000030050200408027000004100000750090084089000000,695371842342869715871542369527613498936458271418927653264185937753296184189734526
700062500060013008002500000001005063320087104000000000850400000000856000070000000,748962531569713428132548679481295763325687194697134285856479312213856947974321856
423070060000090000000300020136900000000000000290004000600010340007050610050030072,423875961518692437769341528136987254874523196295164783682719345347258619951436872
105002309000000000060495000041000900000500700007001006000063400070100690000050073,185672349294318567763495821641237958932586714857941236519763482378124695426859173
670000205100050000500702081060080500000007008208000600005010007004076000000403000,673841295182359746549762381967284513451637928238195674325918467894576132716423859
263001007080000004009200300010007000000600000030020400008010000021000070400000690,263541987587963124149278365914857236852634719736129458398716542621495873475382691
000000500640800000000609040080917000000020000010060090160702800905000002400005610,391274586642851973857639241586917324739428165214563798163742859975186432428395617
301050000200000850080000900000930020700000000004007000010045200070308100009700040,391852476247169853685473912158936724736214589924587631813645297472398165569721348
090560000408010070100900040005000000840000000760090003000030086080005001300070000,297564318458312679136987542915723864843651927762498153574139286689245731321876495
053490012100000030002000040009000000005107200400000070030501000800040057090000300,753496812148725936962318745279854163385167294416239578637581429821943657594672381
009100002300004080065090300000050006000000000400306951020001000900000008506000000,849135762371624589265798314193452876657819243482376951728941635934567128516283497
000035400400000000000700002507090000006001030090040501002000005305007040000900200,728135496431269857659784312517398624246571938893642571982413765365827149174956283
000060012061059004500080000100008000420006000950410000302000600690000400005000030,789364512261759384534281769176528943423976851958413276312847695697135428845692137
924300000617005000050000000000501030030090504002000970060000300001007600005600007,924376815617825493853149762479581236136792584582463971768214359341957628295638147
000000014200370800600020000000032000006480030008007005054701020000050000000200006,735896214241375869689124573497532681516489732328617495954761328862953147173248956
000078106000400570000006008020000000948010000600095020206500000004060000050802000,592378146861429573437156298725684931948213765613795824276531489184967352359842617
300205000000400703600007000020040008007001602000300100000080030040620005000000804,379215486152468793684937521921546378437891652865372149596184237748623915213759864
705000000000001003021004000000500860030180700000000400016000002000000670540000000,795832146468751293321694587172543869634189725859267431916478352283915674547326918
050690000720001900003070000260400000004020000000000100005034010009000650000007030,451698723726341985893275461267413598514829376938756142685934217379182654142567839
500000000900003400023870000000130000408059000070008000090000051001700000030010082,547691238986523417123874569265137894418259376379468125892346751651782943734915682
000020580040000026000800000700000010004000350000360002060580030005700160071002000,917426583843175926526839471732958614694217358158364792469581237285743169371692845
640750020100300000027400000302000000069500004500000000000030001900104000000027950,643758129195362847827491536312846795769513284584279613278935461956184372431627958
070800000040200890005000200000000065061000700084500000000080027058000600000406001,672894153143275896895631274239718465561942738784563912416389527358127649927456381
080000000030080201607900000005000007800096000000000090960800000071530002000107030,184273956539684271627951384395418627812796543746325198963842715471539862258167439
000070009015094008070602400000000050042001000060000900604000000000010084000005700,436178529215394678879652413781469352942531867563827941624783195357916284198245736
050070004920000100001502700002000000045001203000007008004738000080000000003004005,658179324927843156431562789792385641845691273316427598564738912189256437273914865
000085100000060002000700090000007800087092050540000079176000504002000060050000010,264985137795163482318724695921357846687492351543618279176839524432571968859246713
900000074000002600804009300005000000027400860080000090700560003040000000506000900,962853174153742689874619325695187432327495861481326597719568243248931756536274918
900450000004800020100000008008040030000005000203900040001000200400010389700000001,982456713364871925175329468598742136647135892213968547851693274426517389739284651
230000000000000002000000140005006700000002050000003600014020007093045006620010500,231864975478951362956237148385496721769182453142573689514629837893745216627318594
001078000000600000060123000000000080089000307050706002000000030073902800510060029,941578263732694518865123974127439685689251347354786192296845731473912856518367429
000000045800000090200000800000002000190006000306095000008000039004509108003081200,761928345845163792239457816457812963192346587386795421518274639624539178973681254
970508004000079003000000800580004060000005200002000908867000000040000000005000480,973518624628479513154632879581924367796385241432167958867243195249851736315796482
000000005004109000080060900040070600000046298800210004791000050520000006000000000,912837465654129837387465921245978613173546298869213574791684352528391746436752189
004000030085020004900006050720000000600000408000008000030900006000804702090005080,264591837185327964973486251728649315659173428341258679837912546516834792492765183
000000005900000040002090000000600000619040502034570010050021030107900000003400600,371284965968135247542796183785612394619348572234579816456821739127963458893457621
800000009290006008040030060000800002000000500602150000030009000010280000509004800,867421359293576418145938267951847632374692581682153794438769125716285943529314876
160500400200400000350090012000001093600300050000000000010900020000050037073600900,168523479297418365354796812745861293682379154931245786416937528829154637573682941
306040000007900000020001007000037000039000601000000008972006010060010000104302000,396748125517923864428561397685137249739284651241695738972856413863419572154372986
003400000040009700800750020700800004001002970090070003000900000010300050000005000,273481695145269738869753421732896514481532976596174283357948162614327859928615347
000090000703000804020100000014006028070009100000000930000000090200600070006003400,461398257793265814528147369914536728375829146682714935837452691249681573156973482
260430000000010000000600000051000006000700001700560209004000720010900304670020100,269435817437819652185672943851293476926748531743561289394156728512987364678324195
109040006300080901057006000068070009000000000500000070400008003000001000030900600,129345786346287951857196432268574319974813265513629874495768123682431597731952648
306000008050100690000080007010300005003805700009260010080000900001070300000000000,346759128758132694192486537814397265623815749579264813285643971461978352937521486
300000020067000008008035704080007030003060200000000005010000640000000000756023100,345678921967241358128935764281597436593864217674312895812759643439186572756423189
000590003900046000020801000000000130009400008080030000030050000008000506062900004,814592763957346281623871945245768139379415628186239457731654892498123576562987314
002050086008000000000009400000000750027060090900005040010000000000076005006000801,192457386478632519365819427684291753527364198931785642713528964849176235256943871
000065400400900020009003800002000019860000000901002080036504002000006300000020000,723865491458971623619243857342658719865719234971432586136584972287196345594327168
061900002000000007047030000020100004000005020504060903050302000006009000030610070,361957482985421367247836195628193754193745826574268913759382641416579238832614579
000900000000360002006005400104000000000001000062040080408050130030000096090003000,247918653519364872386725419174836925853291764962547381428659137731482596695173248
250970000104000000098000005000080010080005070900600024000000400020000081500740900,256971348134856297798324165647289513382415679915637824873192456429563781561748932
040000075800000090510090086025704008608000000070000000760020050004060002080000009,946138275832675491517492386325714968698253147471986523769321854154869732283547619
100000060000020080600075003001060037080900500025030600000800009000050000800000000,152389764937624185648175923491562837386917542725438691513846279269753418874291356
240071050705960100000000003000007001000000530100230960006053000007400000000620000,248371659735964182619582743563897421892146537174235968926753814357418296481629375
000603005000500800090000010060059103305040090000000000000080500280000006000030408,178693245432517869596824317764259183315748692829361754643982571281475936957136428
000061008000000590000290070001000057002600000900400006480709060000080009000026000,397561248126847593854293671641932857532678914978415326483759162265184739719326485
100307000030806000000040072010000000060704100500000800200600004000000500370208000,125397468437826951896541372718935246962784135543162897259613784681479523374258619
040003000900814000200090000500000020000080390710000000000009070890045030100000240,647253918953814762281697453538976124426581397719432586364129875892745631175368249
000000007001003060458001000007035004100900005060008090589000000006009000030007000,623894517971253468458761932897135624142976385365428791589342176716589243234617859
000000000020010009390200006000600540010900602002045001908000203103000000060050000,871369425426517389395284716739621548514938672682745931948176253153492867267853194
600270080490000000001640300180000020070000000002930000000310400900420760000000002,635271984497583216821649357189764523376152849542938671268317495913425768754896132
010008700000000010009004068000047000080060000000090045890000007170000000046012500,613928754458673912729154368561247893984365271237891645895436127172589436346712589
000090000010000005450000300004500609065023047000460030020010000576000004009000000,683195472917342865452678391734581629865923147291467538328714956576839214149256783
020100600000050001000087020500000072080005000032000450007000060450000000000600100,825143697973256841641987523564831972789425316132769458317598264456312789298674135
000009030640000000000004000005000070000028600800005094960007002002580960508060007,251879436649231758387654129125496873794328615836715294963147582472583961518962347
000040000007000090000091003600400007809000430070065000000009080060000000094703065,915347628347826591286591743621438957859172436473965812732659184568214379194783265
130050008060302500054680000008000201000500400010040960005000100300200000000003000,137459628869312574254687319748936251693521487512748963975864132381295746426173895
006030800850607001400900000100000070009000050070000000000500900043070008000306007,796135824852647391431928765164853279289761453375492186617584932543279618928316547
201640003000000800340010900004000000009000600018000020000700200000420079000080004,281649753967532841345817962724168395539274618618395427493751286856423179172986534
006007010000809470804130060000076500000000000763040100000000000098703000451090000,926457318315869472874132965182976543549381726763245189637524891298713654451698237
004000000000050030051406000800200001100000276000000000680020100700030860000500007,964372518278951634351486792846297351139845276527613489685729143792134865413568927
200080036090030000506120090005000000060208050800400000300000100080000000021560080,214987536798635241536124798945316872163278459872459613357892164689741325421563987
435900100070006300900000000004300000001000590000008000009050000000000786087010000,435982167178546329926731458794365812861274593352198674649857231513429786287613945
342000010010000000000000003083000020500000604070004031005083000000000005128650000,342765918817932456659148273483516729591327684276894531765483192934271865128659347
009000000000800769000073080000031402000608000000000090240000001730012006000000000,879156234153824769462973185986731452524698317317245698245369871738512946691487523
000008059000000000000001600042800000050960004080015200024000500001074020900100080,216748359498653712573291648642837195157962834389415276724389561861574923935126487
000010002000004050000007000097000800001090003045008000200070090000980430000000705,478519362963824157512367984397251846821496573645738219234175698756982431189643725
200070600060000020000000000500068100490100068000007009001000500700020040050740001,215874693869315427374296815527968134493152768186437259941683572738521946652749381
007000040000501006000000000508103000090400000000680001000000468000300105610005070,137268549942571836856934217568193724291457683473682951325719468784326195619845372
086300040000000000200640009004080300007000920000002078900108007000060000308000062,786395241149827653235641789524789316817536924693412578962158437471263895358974162
000600000702000000301004000003200710000001006800700300000010500470000008008520043,954672831782153964361894275643285719527931486819746352236418597475369128198527643
780009020021004700409000060000400000016000059000961200000816900800702000000000000,783659124621384795459127368972435816316278459548961273235816947864792531197543682
670800420005000706040007001050000600800010000004080950200006000000070090000040100,673851429185492736942367581359724618826915374714683952297136845461578293538249167
000370020704200080010000300600000000000005000002600700150006032400000060000408050,865371924734259681219864375681927543347185296592643718158796432473512869926438157
000006509010380000040000380007104090009605040003070600300700400000500008000008000,832416579915387264746952381267134895189625743453879612328791456671543928594268137
200000018000001000370600002000000000100270390003100006040000009700400283000009007,295347618684921735371658942467593821158276394923184576846732159719465283532819467
000400703020000000000000100240016309517900020600020070100000030096073000050000407,961452783324187596785369142248716359517938624639524871172645938496873215853291467
000400001009000720100003006406700000090200480000090000060900000201340890000000002,628479531349615728157823946416738259795261483832594617563982174271346895984157362
003000000000900010246000300080009000500013060009000200000060000062084093030100040,913245687857936412246871359381629574524713968679458231498367125162584793735192846
000300400004050203080000610000600100300007000560000070000003000000084000670500008,156328497794156283283479615827645139349817526561932874418763952935284761672591348
068009071507408036030100000000000759000650000000000400900000600003800000000090083,468539271517428936239176845846213759792654318351987462985341627173862594624795183
000009005003200008000300000087000500002780049004103000070004300028000000005927004,841679235763251498259348716187492563632785149594163827976814352428536971315927684
050004970030000000027830000400085000790400000006000400000500000003000605060009008,158264973634957182927831564412685739795413826386792451849526317273148695561379248
800207000004601070000000000002000009041020800070100003700040908000360000000000040,865237194394681572127495386532876419641923857978154263716542938459368721283719645
000209830020070000050801040000000000100700480097000501473000010000004020001000000,714259836628473195359861247542618379136795482897342561473526918965184723281937654
000603040005000000600002090406301720030000000970046010010500930000007000000000064,791653842825914673643872591456381729132795486978246315214568937369427158587139264
000305002009000003001980000600250090098000630010000000000008700070000000000070159,786345912429761583351982476647253891298417635513896247965138724174529368832674159
402080650000034900000006030060000000008070009020090300009060002640007800007000090,432789651576134928891256734963542187158673249724891365319468572645927813287315496
000040000273600000000703050600004001010200540900100026006000300000406000405009000,561842973273695418849713652682954731317268549954137826796521384138476295425389167
300000000000006023098003060000009010004000080067000900000931704400600000000402090,356214879741896523298573461835749612924165387167328945682931754419657238573482196
000000876915000300800003900603000180027000000150200000000000000000672009002005010,234591876915867324876423951693754182427186593158239647749318265581672439362945718
300064000046009000000010007000000830000940070700000001090023168100000390000600000,371264985546789213982315647624157839813942576759836421497523168165478392238691754
851000004000003000000000710000600000703024000040050000000062080100400305480300061,851796234674213598329548716598637142713824659246951873935162487167489325482375961
000400005000009001096000007302610000040097000100000000000720056430050900600000100,713462895254879361896531247372614589548397612169285734981723456437156928625948173
000000007650400020001005043003620000200000600400010070000008400010000000700002085,348291567657483129921765843183627954279854631465319278532978416814536792796142385
041000600580100000900040000700860100002500000150000000200004800008950701400700090,341275689586139274927648513794863125862591437153427968279314856638952741415786392
002000600000000000600481050000003070000800040000067001003200004700010530000050100,472935618851726493639481752285143976167892345394567281513279864728614539946358127
006209001700004009020018574045900007008000000067000208000020010094001000000000000,456279831781534629329618574145982367238746195967153248873425916594361782612897453
301285600000000000207000000000000089600100370850030000000002006070050203506000000,391285647485763921267941538713526489642198375859437162934812756178654293526379814
500001000080000071400000000200000000070090180000000095000079208005803700030014059,592731846683452971417986523259148367374695182861327495146579238925863714738214659
805604700007000048000020000034000090000000307006009000090030800000000463700000900,825614739617593248349728651134287596958461327276359184492136875581972463763845912
028000000130000090600800702000006000800100003070000240001020006200000030087300900,728915364134672598695834712513246879842197653976583241351729486269458137487361925
012004000090000040430892000040300290703040005000000700201750000000000000000100370,512674983897531642436892157145387296723946815968215734281753469379468521654129378
000600000000745060000000300720000038064038000500200600350000004040071000002000050,275613489839745162416829375721456938964138527583297641357962814648571293192384756
406000709208401500071000008800000004000706000000020061000809000000504000000010005,456382719298471536371695248862153974139746852745928361514839627927564183683217495
310000704000000061200000050000000100673000400045060070062050009050097000400200010,316825794584739261297641358928574136673912485145368972762153849851497623439286517
000780000084300000100004000010000690040090002002070008900000040700401080000000023,259786134684319257173524869317842695846195372592673418938267541725431986461958723
000000027000900003003780409010000906790030100400000000600020000007000308900300740,549613827871942653263785419312458976795236184486179235634827591127594368958361742
000040063020000500006050108000400002009005080300018009000003005002100800090000204,815742963923861547746359128681497352279635481354218679468923715532174896197586234
050140000400003000073000050001300860000810900000060000080405000005086010000700600,659142378418573296273698154941357862562814937837269541186435729725986413394721685
500090000009080006084300020002016030060003000000400002003600008000800215200000009,526794183739182456184365927872916534465273891391458672953621748647839215218547369
100060003004000500080300107000050000000400051000070008020016700060007004073840005,157264893394781526682395147819653472736428951245179368428516739561937284973842615
000400005009000700073056401001090000000007006000214000600000000010040050000703090,162478935459132768873956421281695347945387216736214589694521873317849652528763194
007002819001000600000000000000000007082005000073860000500700060000091035100003700,367452819291387654854916273615234987982175346473869521539748162728691435146523798
030009700000061000908000000000000000063000510100080609000017004705000000841000050,634259781257861493918734265589146372463972518172385649396517824725498136841623957
000004910400000050205960000007058000900402008500070040006005790000000600000700020,673584912498217356215963487347158269961432578582679143826345791759821634134796825
030900001000000003090000000080700062000105008200030900060009050901008300500002000,436987521758241693192653784385794162679125438214836975863419257921578346547362819
000290030100000020000000100030100004058023900000650000002005863040002090003060001,874291635165378429329546178236189754458723916917654382792415863641832597583967241
000004079506070000070012653002001000000000007000060320401006000700000930000000042,213654879586973214974812653642731598139285467857469321491326785725148936368597142
050090000200000900090603080100035006007908050000701000030050700000000860072000001,753892614268514937491673285189235476347968152526741398834156729915427863672389541
005061730603400001012900000090010050000040060000500070450390020000000500000070000,945861732673452981812937645397618254528743169164529378451396827739284516286175493
830000050205000600960000004000004307000709000089500000000208700000090000000350249,831476952245983671967125834526814397314769528789532416193248765452697183678351249
080067030200000908000000000950030106360020090020500000000000680000000070006001203,481967532275413968639285714954738126367124895128596347542379681813652479796841253
